Temperature,X,Y,Motor_Condition
45.17777778,16.8728,11.27,0
44.91666667,10.7548,11.4471,0
44.95,12.2199,11.27,0
43.88888889,10.7548,14.9569,0
43.27777778,15.5365,7.1967,0
42.73333333,14.2485,11.1251,0
42.75,4.2182,10.0464,0
41.56111111,6.3917,14.168,0
41.16111111,7.7602,11.2056,0
41.11111111,10.9158,9.982,0
40.75,6.9552,2.5277,0
41.11111111,8.1949,11.2056,0
42.62222222,9.5956,11.2056,0
43.05,12.7029,11.0285,0
45,14.6349,11.27,0
46.16111111,14.4739,11.27,0
47.27777778,20.1089,11.4471,0
47.82777778,17.7422,11.27,0
47.91111111,14.5866,11.27,0
49.01666667,16.9372,11.4471,0
51.11111111,20.7851,11.27,0
50.06666667,16.1805,11.27,0
51.01666667,17.9676,11.4471,0
50.03888889,15.7619,11.27,0
48.88888889,8.0178,10.0464,0
47.38888889,1.0304,10.4006,0
44.87222222,0,9.982,0
45.40555556,3.3649,15.8263,0
43.36666667,3.1878,15.3111,0
43.76111111,3.22,9.982,0
40.91111111,9.66,9.982,0
43.15,4.9266,6.7781,0
41.92222222,8.05,9.982,0
42.02222222,3.22,9.9015,0
41.63333333,2.9624,14.8764,0
42.48333333,4.5241,11.1251,0
43.81111111,4.5241,11.2056,0
43.92222222,2.0286,11.0285,0
45.12777778,3.059,11.2056,0
45.12222222,8.8872,11.2056,0
47.27222222,8.7584,10.4006,0
47.3,11.27,10.0464,0
48.88888889,3.3649,10.0464,0
48.65,3.9767,11.4471,0
48.51666667,9.5473,11.27,0
45.05,20.6241,11.27,0
46.07777778,9.5151,11.0768,0
45,10.626,11.27,0
44.95,10.5938,11.27,0
43.92222222,7.1162,11.0285,0
43.83888889,4.7978,6.2951,0
43.83888889,2.9463,6.2951,0
43.17222222,6.4883,6.8908,0
42.75,7.6797,6.3434,0
42.73333333,8.05,6.1985,0
41.3,5.8765,8.4203,0
42.75,7.6797,6.1985,0
42.73333333,10.465,6.1985,0
42.66111111,5.9248,6.4078,0
42.15,4.669,4.2021,0
42.22222222,3.6386,4.347,0
42.4,3.3327,10.7226,0
43.83888889,0.2898,11.27,0
45.02222222,3.0429,11.27,0
45.94444444,4.1055,11.0768,0
46.06111111,7.9695,11.27,0
47.17222222,7.6153,11.27,0
47.60555556,7.3255,11.0768,0
47.77777778,2.8336,11.27,0
47.75,9.5151,11.27,0
47.21111111,3.5581,11.0768,0
47.84444444,7.6636,11.27,0
47.25,4.8783,9.982,0
45.16666667,2.9463,10.3523,0
43.83888889,4.669,9.982,0
42.75,6.3756,14.9086,0
42.94444444,6.3756,14.168,0
36.04444444,14.1036,9.982,0
36.9,7.0357,8.4203,0
34.91111111,13.6206,9.982,0
35.4,16.6313,9.982,0
34.66111111,10.7709,9.982,0
34.86111111,12.1877,9.982,0
34.91111111,13.8943,9.982,0
35.90555556,15.7297,8.4203,0
37.66666667,16.4542,9.982,0
40.99444444,15.3755,9.982,0
42.73888889,15.8263,10.3523,0
44.84444444,13.7655,9.982,0
45.94444444,19.8835,9.982,0
47.04444444,16.4059,10.3523,0
47.61111111,12.4775,9.982,0
46.03888889,12.3326,9.982,0
44.14444444,9.6922,9.982,0
42.75,10.5455,8.1305,0
42.08333333,9.0321,8.1305,0
40.98888889,11.8818,8.4203,0
39.92777778,13.6689,8.1305,0
39.88888889,14.49,8.1305,0
38.73333333,13.2664,8.4203,0
37.66666667,10.5616,8.1305,0
42.08333333,16.9372,15.8263,0
38.43333333,5.0715,5.5384,0
41.46111111,16.8567,15.8263,0
40.95555556,10.8031,15.8263,0
41.03333333,16.1483,14.9569,0
40.93333333,11.1895,9.982,0
39.93333333,4.7978,9.982,0
41.00555556,9.7888,11.0285,0
41.04444444,10.6421,11.27,0
42.10555556,4.2182,11.1251,0
42.22222222,8.4686,7.3899,0
42.12777778,8.8872,8.05,0
42.10555556,7.3899,1.8354,0
42.38888889,9.0321,8.0983,0
42.19444444,16.2127,11.27,0
42.70555556,3.9767,11.27,0
42.35555556,9.5634,8.7745,0
41.11111111,11.2378,8.1949,0
41.06111111,11.0768,7.2128,0
40.17777778,11.7208,6.8425,0
38.93333333,10.7709,4.5241,0
38.26666667,10.8997,4.2987,0
38.64444444,10.7226,5.152,0
37.82777778,11.0285,4.2987,0
38.33888889,6.2468,4.2987,0
32.87222222,6.1341,1.7388,0
37.66666667,6.279,4.7495,0
36.73888889,3.4615,3.3649,0
36.89444444,10.3523,4.7495,0
36.18333333,10.9158,4.2987,0
36.11666667,4.8461,5.2164,0
36.48888889,9.3219,7.6314,0
38.9,9.0643,11.27,0
42.06666667,16.8567,9.982,0
43.75,20.9139,11.4471,0
43.74444444,21.9121,11.27,0
43.74444444,24.9389,11.27,0
42.92222222,20.7529,11.4471,0
42.72777778,17.4363,10.0464,0
42.19444444,12.8478,9.982,0
40.27777778,7.9212,10.3523,0
37.87222222,5.1198,9.982,0
37.2,7.9051,9.982,0
36.12222222,0.5635,9.6278,0
34.90555556,3.2683,5.2164,0
34.79444444,3.1717,3.2844,0
33.45,1.8515,1.8354,0
33.19444444,3.1878,0.9499,0
33.21666667,6.1502,0.3381,0
36.42222222,12.4131,7.5187,0
32.75555556,6.1663,0.4508,0
33.35555556,11.0446,0.9499,0
34.17222222,13.4918,3.7835,0
34.97777778,10.7065,4.5241,0
32.93888889,9.4507,2.6887,0
34.21111111,13.9909,2.8658,0
37.20555556,14.2807,4.669,0
38.87222222,20.2055,6.2951,0
41.17777778,20.2216,6.8425,0
43.88888889,25.1643,9.982,0
43.88888889,25.7439,9.982,0
44.94444444,25.8405,10.3523,0
44.92777778,26.4362,9.982,0
43.83888889,15.4721,11.2056,0
42.31111111,10.9802,11.3988,0
41.10555556,9.2414,11.2056,0
40.04444444,5.0232,9.982,0
38.3,8.2432,9.6439,0
37.85,8.0661,9.982,0
36.25,11.0124,6.2951,0
37.08333333,9.7566,6.8425,0
36.81111111,10.8997,6.2951,0
36.34444444,6.5205,6.2951,0
36.95555556,6.8103,9.982,0
36.80555556,13.9748,8.1305,0
36.32777778,11.0446,8.1305,0
36.46111111,10.5133,8.4203,0
36.21111111,9.2414,8.1305,0
35.13888889,8.0822,6.2951,0
35.33888889,8.2754,6.4883,0
38.82222222,5.1359,9.982,0
42.13888889,8.1144,9.982,0
43.79444444,11.5598,9.982,0
46.08888889,12.7351,9.982,0
47.26666667,16.7601,9.982,0
48.65,13.8138,10.3523,0
47.8,14.329,9.982,0
47.24444444,7.9051,9.982,0
45.16111111,9.0965,10.3523,0
43.83888889,9.3541,9.982,0
42.17222222,7.7602,9.982,0
41.16666667,9.8049,9.982,0
37.87222222,1.8032,9.982,0
38.40555556,3.4615,14.9086,0
39.3,6.5849,14.168,0
38.19444444,3.1878,14.9086,0
38.21666667,6.2951,11.9784,0
38.32222222,9.9176,6.7781,0
35.07222222,3.3166,9.982,0
35.65,6.2146,9.982,0
35.25,5.7155,9.3702,0
35.16111111,4.9105,9.9015,0
35.09444444,10.6904,6.1985,0
36.13888889,8.6618,5.8121,0
38.85,7.889,6.1663,0
42.17777778,5.3452,6.2951,0
44.71666667,9.2092,6.9069,0
47.22222222,12.719,9.982,0
47.82222222,14.2807,9.982,0
48.82777778,15.0696,9.8049,0
48.91111111,14.2807,9.982,0
47.84444444,12.397,9.982,0
44.37777778,10.2235,9.8049,0
42.28888889,3.4776,9.982,0
41.15555556,7.7602,9.982,0
41.08888889,7.3738,9.982,0
37.98333333,7.7924,6.2951,0
38.91666667,6.1502,6.2951,0
38.58333333,6.1502,5.9248,0
38.31111111,6.2951,5.2164,0
38.22222222,10.8192,6.1985,0
37.58888889,3.3649,4.7978,0
37.68888889,10.6743,6.1985,0
37.61666667,10.9802,15.6492,0
35.78333333,10.1269,6.6976,0
35.07222222,10.9802,4.991,0
35,7.7602,4.9105,0
35.05555556,5.152,5.8604,0
37.75555556,5.0876,6.0214,0
41.08888889,3.3327,6.9874,0
43.84444444,5.0715,6.9391,0
47.24444444,1.9964,8.05,0
48.88888889,5.0393,9.982,0
49.02777778,9.1126,10.3523,0
48.96111111,8.0178,9.982,0
47.87222222,9.2414,9.982,0
46.31666667,5.5545,9.982,0
42.77777778,10.7226,8.1305,0
42.19444444,9.1126,8.1305,0
41.13333333,5.0554,7.1484,0
39.95,4.6851,7.2128,0
40.34444444,6.1502,7.2128,0
40.27222222,10.3523,6.3434,0
38.70555556,5.9731,4.5885,0
38.68333333,6.1502,4.4919,0
40.98333333,5.9087,6.2951,0
36.08333333,3.1073,4.347,0
37.10555556,3.0268,3.8479,0
35.35555556,4.1055,3.7513,0
34.86111111,0.322,2.9302,0
36.85555556,9.2736,3.3971,0
35.96111111,2.8014,4.6851,0
38.59444444,4.508,5.9248,0
40.85555556,7.6636,6.9874,0
43.7,0.7245,7.728,0
45.85,4.7656,8.05,0
48.65555556,4.6046,9.0643,0
48.94444444,9.0965,9.8049,0
49.74444444,4.7173,9.982,0
48.62222222,7.8729,9.982,0
45.32222222,7.5187,9.3702,0
43.7,9.3702,8.1305,0
42.10555556,7.7924,7.2128,0
41.42777778,9.2575,7.2772,0
40.92777778,7.5187,7.2128,0
40.46111111,3.1395,7.1323,0
40.32222222,4.0089,6.3434,0
38.31111111,6.3434,6.118,0
39.30555556,3.059,6.0697,0
41.04444444,5.4096,3.6225,0
39.23888889,3.1234,6.0697,0
41.78333333,13.9104,7.9051,0
41.63888889,15.2628,9.7888,0
40.76666667,12.4936,7.9051,0
40.83888889,10.948,7.9051,0
39.61111111,10.4811,8.2271,0
40.86666667,10.948,7.9051,0
42.50555556,10.9158,9.8049,0
44.7,15.2467,7.8085,0
46.97222222,15.3111,9.9015,0
47.08888889,19.7225,9.9015,0
47.65,19.2556,9.8049,0
47.17777778,15.3111,9.982,0
46,8.9838,9.982,0
44.13333333,10.7065,7.6153,0
43.71111111,9.016,8.05,0
42.64444444,7.8729,8.05,0
42.64444444,7.5026,7.0196,0
42.13333333,9.0482,7.1323,0
42.08333333,14.1197,7.9695,0
41.52222222,13.2825,3.1395,0
41.55555556,6.2951,1.8354,0
41.55555556,6.4239,3.9123,0
37.29444444,6.2146,1.7388,0
41.04444444,6.1502,2.4955,0
41.04444444,6.2629,1.8676,0
40.93888889,6.2468,2.0608,0
41.04444444,7.6475,0.6279,0
41.04444444,7.5992,0.161,0
41.00555556,9.4829,0.161,0
41.04444444,3.22,0.6279,0
41.04444444,4.7656,2.4955,0
40.97222222,10.5133,1.5778,0
41.04444444,10.7065,2.5921,0
41.06666667,7.728,2.6887,0
42.20555556,9.1448,5.2003,0
41.16111111,9.0482,5.0876,0
41.11111111,0.3864,6.1663,0
40.28333333,3.3327,6.4883,0
38.93333333,0,4.9427,0
37.91666667,1.4168,3.1073,0
37.6,0.805,0.966,0
36.22777778,1.6583,0.3703,0
36.12777778,0,0.161,0
35.51666667,2.5277,0.7406,0
35.62222222,6.0214,1.2397,0
38.12777778,3.1878,1.2397,0
35.82222222,5.5223,1.0948,0
35.51111111,6.0697,1.2397,0
36.01666667,6.0697,1.3846,0
36.06666667,12.075,2.5277,0
35.96666667,13.3469,4.7656,0
36.01666667,10.8675,5.8443,0
37.46111111,13.8943,7.5026,0
38.7,16.9372,9.5795,0
39.81111111,21.6223,9.6761,0
40.87222222,15.4721,9.2897,0
42.61666667,16.6957,9.9015,0
44.74444444,21.0266,9.9015,0
44.72222222,20.4309,9.8049,0
43.66111111,19.8352,11.2056,0
42.63888889,8.7584,11.27,0
42.11111111,8.1627,7.9212,0
41.06666667,9.3541,8.05,0
41.02222222,3.2039,11.1251,0
40.07777778,3.6225,7.4543,0
39.88888889,8.9355,6.118,0
39.77777778,10.948,6.0697,0
38.42777778,6.601,4.7334,0
36.71666667,6.3434,0.9499,0
36.18333333,6.2951,8.1305,0
35.86666667,3.864,5.3452,0
38.17777778,14.1197,9.982,0
38.2,16.6152,9.982,0
38.07222222,13.0571,9.982,0
37.61666667,12.0106,9.982,0
37.63888889,14.2324,9.9015,0
37.54444444,10.465,9.9015,0
38.75,14.0231,9.9015,0
40.88333333,13.363,9.982,0
42.62222222,13.7011,10.3523,0
44.75,12.0911,9.982,0
45.95,9.0804,9.982,0
47.57222222,7.8085,10.3523,0
48.53888889,7.5509,9.982,0
47.54444444,3.0751,9.982,0
45.98333333,4.5241,9.982,0
42.12777778,1.5295,7.2128,0
39.88333333,1.6744,7.2128,0
39.06666667,2.4794,7.6314,0
38.83888889,3.22,7.1323,0
37.82222222,3.22,6.1985,0
37.47222222,6.0375,6.7781,0
37.10555556,3.2039,4.1216,0
35.71666667,6.1985,0.1771,0
37.14444444,5.5223,0.3059,0
35.13888889,3.0751,0.161,0
36.62222222,3.3649,0.161,0
36.02222222,3.7835,0.2737,0
35.95,3.2039,0,0
35.94444444,0,0.1932,0
34.99444444,7.7441,0.1932,0
34.85555556,8.05,0.1932,0
36.08888889,1.61,0.5152,0
37.22222222,3.22,0.6118,0
37.93333333,9.3863,0.7567,0
38,7.6314,0.6118,0
38.03333333,3.9767,0.6923,0
37.37777778,7.7119,1.0626,0
37.35555556,9.2575,0.9177,0
37.46111111,4.9266,0.5474,0
37.26666667,4.7656,0.3542,0
37.24444444,4.8139,0.644,0
37.28888889,5.313,0.5635,0
37.2,7.8085,0.322,0
37.17777778,6.3756,0.4669,0
36.74444444,6.9391,0.161,0
37.15555556,6.2951,0.161,0
37.10555556,10.7226,0.1771,0
38.08333333,17.6456,12.6868,0
37.12777778,3.1556,0.161,0
37.12777778,6.2307,0.161,0
37.03333333,10.7226,0.7889,0
36.18333333,4.7817,2.4794,0
36.18333333,9.2092,2.4633,0
36.06111111,9.8532,5.6189,0
37.2,11.0446,10.787,0
37.71111111,9.7083,9.6761,0
38.72222222,10.8192,9.2897,0
39.84444444,10.6582,9.9015,0
40.93333333,11.0446,9.9015,0
42.42777778,14.6027,10.4972,0
42.50555556,13.8943,9.982,0
42.01666667,10.9641,9.982,0
42.02777778,8.7906,9.4507,0
41.99444444,10.6743,9.982,0
41.99444444,12.2682,9.982,0
40.91666667,14.2968,9.982,0
40.97222222,19.6098,9.982,0
40.46666667,19.4327,9.982,0
39.46666667,16.5025,11.6886,0
39.4,20.0123,11.9784,0
38.84444444,19.9318,14.9086,0
37.96666667,10.5455,14.2163,0
38.35555556,20.0284,14.9086,0
38.86666667,24.633,14.9086,0
38.87222222,23.4899,14.168,0
38.88888889,21.5257,10.0464,0
38.88888889,19.8996,11.27,0
40.00555556,21.413,11.0768,0
39.95,24.6813,9.9015,0
40.99444444,28.9317,9.9015,0
40.97777778,35.6132,11.0768,0
40.05,28.8995,11.0768,0
39.97777778,26.0337,11.0446,0
39.96666667,20.2055,7.728,0
38.91111111,20.3987,8.8389,0
39.90555556,27.4344,10.9802,0
39.87222222,21.4935,10.948,0
38.88888889,25.6795,11.0446,0
39.92777778,33.1821,11.0446,0
39.00555556,26.4523,11.1573,0
38.91111111,28.9478,11.0446,0
38.91111111,26.9997,14.6832,0
39.48333333,23.989,13.9426,0
40,29.6884,10.9802,0
38.33888889,16.9211,14.812,0
35.81666667,14.1519,14.9569,0
37.22777778,10.7065,15.8746,0
36.21111111,10.8675,15.8746,0
35.76111111,6.6171,15.0052,0
35.1,9.1931,2.3506,0
35.00555556,4.3309,3.4293,0
34.15555556,2.8819,1.6583,0
35.02777778,4.7012,1.6744,0
37.17777778,5.1198,2.9141,0
37.63333333,10.4006,7.1484,0
38.84444444,15.8102,11.27,0
38.86666667,17.4846,11.2056,0
38.81666667,14.2485,10.6743,0
38.84444444,17.2753,11.2056,0
37.75555556,14.329,11.2056,0
37.72222222,15.1823,11.0285,0
37.63888889,15.4399,9.982,0
37.12777778,22.6527,11.2056,0
37.07222222,19.5615,9.982,0
36.03888889,15.4721,9.982,0
35.99444444,13.9909,15.8263,0
35.52777778,16.583,14.9569,0
34.95,14.0714,15.8263,0
35.46111111,17.3558,15.8263,0
33.15,7.1806,14.9569,0
34.32777778,17.0821,15.8263,0
33.24444444,17.0982,15.8263,0
32.78888889,16.4381,15.2628,0
32.71111111,19.9479,9.982,0
32.66666667,19.9157,9.982,0
32.78333333,14.4739,9.982,0
33.73333333,17.549,9.982,0
34.90555556,15.778,9.982,0
35.12777778,13.2825,10.3523,0
37.15,17.2592,10.0464,0
37.75555556,14.2807,11.27,0
37.61666667,14.7959,11.4471,0
37.24444444,15.8102,11.27,0
37.2,14.3612,9.982,0
34.34444444,9.5634,9.982,0
32.96666667,10.6421,10.0464,0
32.89444444,12.4453,9.982,0
32.91666667,11.2056,11.0285,0
31.25555556,7.8246,9.982,0
31.16111111,10.787,14.9086,0
32.72222222,10.787,14.168,0
33.21666667,10.6421,15.8263,0
33.17777778,6.4239,15.8263,0
32.47222222,7.889,9.7888,0
31.05,3.5259,14.9086,0
29.96111111,3.2039,9.982,1
30.20555556,3.7352,2.5599,0
28.93888889,9.2736,1.6744,1
28.93888889,4.669,1.0626,1
28.25,6.8908,3.2683,1
31.02777778,1.6261,4.2021,0
32.68888889,4.991,6.2951,0
35.85,4.8783,9.4507,0
37.2,9.4346,9.982,0
37.77777778,9.4507,11.27,0
37.82777778,9.4829,10.5455,0
37.8,7.8246,11.27,0
37.24444444,8.9355,11.27,0
34.05,4.6046,9.982,0
33.79444444,7.5992,9.982,0
32.68333333,4.5563,9.982,0
32.23333333,2.5599,8.4203,0
32.05555556,7.6797,6.2951,0
32.51666667,10.6421,6.1985,0
32.58333333,6.8908,6.7781,0
33.00555556,11.27,6.118,0
33.49444444,14.49,9.7566,0
34.99444444,15.617,8.1788,0
32.12777778,5.9731,6.0697,0
33.21666667,6.2468,6.0697,0
33.21111111,6.6815,6.6493,0
32.66111111,7.7441,6.0214,0
32.66111111,4.5563,6.9391,0
33.11666667,7.1806,8.1466,0
32.68333333,9.5151,10.8997,0
32.77777778,10.5455,10.948,0
33.95555556,9.9981,8.2593,0
33.86666667,4.7495,8.1949,0
34.95555556,3.6386,9.1126,0
34.96111111,9.5312,8.8228,0
34.95555556,12.6063,11.27,0
34.92777778,15.5526,11.27,0
34.87777778,17.3236,8.4686,0
33.83888889,17.2592,8.1949,0
33.81666667,21.7028,8.1949,0
33.92222222,20.9139,7.6314,0
33.79444444,21.7833,5.2164,0
34.32777778,20.4953,5.0393,0
34.37777778,19.8835,6.3434,0
34.37222222,17.066,5.0393,0
34.85555556,19.5776,7.9051,0
30.42777778,11.6081,5.8121,0
34.77222222,23.7636,11.7047,0
34.26111111,26.9353,14.6027,0
32.72777778,37.2232,13.8943,0
32.66111111,32.2161,10.8836,0
32.66111111,32.3288,10.948,0
32.73333333,28.1106,10.948,0
32.71111111,26.5328,11.27,0
32.73333333,29.785,11.1251,0
32.87222222,25.4058,11.4471,0
33.79444444,29.4952,11.27,0
33.83888889,22.0892,11.27,0
33.87777778,20.2538,11.4471,0
33.88333333,16.2127,11.27,0
33.86111111,14.2163,11.2056,0
32.28888889,4.669,9.982,0
30.05,4.8944,9.982,0
29.90555556,9.1287,9.982,1
29.08333333,4.8944,9.6278,1
28.86111111,7.6153,9.982,1
28.42222222,10.8514,9.982,1
28.61111111,10.9319,8.05,1
28.81666667,6.3112,7.2128,1
28.33333333,10.7226,6.1985,1
33.96666667,6.9391,8.3398,0
28.81666667,10.6904,4.0733,1
28.81666667,10.7387,4.025,1
28.85,10.9641,5.2808,1
28.77222222,9.2575,4.9427,1
28.79444444,7.7602,4.9427,1
28.79444444,10.8514,5.1359,1
30.90555556,12.2038,7.8729,0
32.06111111,12.1877,9.7083,0
33.54444444,16.2932,9.338,0
34.77222222,13.9587,11.1251,0
34.77222222,9.5795,11.1251,0
34.82777778,13.8782,9.9015,0
33.81666667,17.2431,11.1251,0
33.79444444,17.4524,11.1251,0
33.93333333,17.6134,9.9015,0
33.77222222,22.1214,9.8049,0
33.77222222,22.3307,11.0446,0
34.79444444,21.6062,10.8353,0
34.81111111,20.7207,7.9695,0
34.85555556,17.8549,8.05,0
35.10555556,14.2968,8.3398,0
34.90555556,11.6725,8.05,0
35.41111111,11.4632,8.05,0
31.96666667,1.4812,4.3631,0
36.47777778,10.5133,4.2021,0
38.05,19.0463,1.5939,0
38.01666667,19.8191,4.991,0
36.92222222,8.7423,4.4436,0
35.97222222,21.5096,5.1359,0
34.81666667,23.4899,11.27,0
33.75,24.8423,11.27,0
33.79444444,16.0678,11.27,0
34.94444444,25.2609,11.0768,0
35.92222222,23.6831,11.4471,0
37.12777778,23.5704,11.27,0
37.92222222,18.4667,11.4471,0
38.74444444,12.5258,11.27,0
38.69444444,15.6653,11.27,0
37.28333333,6.1019,11.27,0
34.87777778,3.3005,11.1251,0
34.9,10.4006,11.27,0
33.27777778,9.3702,11.0768,0
32.23888889,7.245,11.27,0
32.24444444,2.7853,14.9086,0
30.9,1.6744,1.8032,0
30.16666667,10.2718,4.2987,0
37.10555556,3.1878,4.991,0
35.6,4.8139,3.1878,0
35.48888889,3.0751,4.5241,0
35.39444444,3.1556,3.1073,0
35.19444444,3.3166,4.1377,0
35.46666667,3.0751,3.1073,0
34.90555556,3.0751,3.1073,0
36.21666667,3.7835,4.1377,0
37.06666667,4.6207,4.025,0
41.99444444,8.6135,6.0214,0
44.57777778,3.5259,9.8371,0
45.91111111,9.982,9.8049,0
46.92777778,7.1806,9.8049,0
47.31111111,2.4311,10.1913,0
47.07222222,9.1126,9.8049,0
45.85555556,10.5616,9.8049,0
42.90555556,10.8031,9.7083,0
41.18888889,5.0554,7.9051,0
39.05555556,3.4293,6.1663,0
39.92777778,10.8675,6.2468,0
39.93888889,13.8943,6.1663,0
39.36111111,10.8997,6.1663,0
38.70555556,7.1323,6.3434,0
37.25555556,3.2683,6.0697,0
30.14444444,3.3488,2.9141,0
30.27777778,13.9587,7.8729,0
30.65,6.5044,2.9141,0
31.16111111,3.703,2.3023,0
31.61111111,3.3649,2.7209,0
31.11111111,3.6225,9.982,0
32.08333333,12.7351,9.982,0
31.08888889,6.7137,9.2575,0
32.08333333,4.9588,9.982,0
32.63888889,9.6278,9.982,0
32.68888889,10.3362,9.4507,0
32.75555556,12.7512,9.982,0
32.75555556,3.4615,9.982,0
32.85555556,12.0428,10.3523,0
32.75555556,4.7978,9.982,0
32.75555556,3.0751,9.982,0
32.19444444,4.2665,9.982,0
32.08333333,7.9373,11.2056,0
32.03333333,3.3649,11.2056,0
31.99444444,5.6994,11.0285,0
30.99444444,8.1949,11.2056,0
30.99444444,3.3327,9.982,0
31.04444444,10.8836,9.982,0
31.8,4.7012,9.2092,0
35.12222222,3.3327,2.6404,0
37.63888889,6.2629,3.6064,0
34.03333333,10.6421,2.5438,0
34.56666667,3.2361,1.3202,0
33.82777778,3.8157,1.3685,0
34.06666667,9.0804,1.9803,0
33.91666667,3.1556,0.6762,0
34.12222222,7.1484,0.6923,0
37.11666667,9.2253,1.4651,0
40.97777778,4.8139,3.0107,0
43.53888889,11.8657,4.0733,0
46.03888889,12.4131,6.0214,0
47.72777778,15.4238,7.8729,0
47.67777778,14.9247,9.2897,0
48.86111111,14.2646,9.9015,0
47.8,14.2807,9.982,0
45.22222222,10.5455,9.4507,0
43.90555556,4.7656,8.1305,0
42.31111111,7.9051,7.2128,0
41.18888889,10.0303,5.8282,0
40.12222222,3.3005,6.2951,0
40.05,6.1341,5.2164,0
39.7,10.1752,4.9105,0
39.42777778,6.601,5.2164,0
38.38888889,10.7065,3.3649,0
36.76111111,5.6511,3.3488,0
36.83888889,6.3756,1.2236,0
36.12222222,6.44,1.2236,0
36.29444444,9.9337,1.1914,0
37.16111111,10.4489,1.1431,0
36.26111111,9.5634,0.5796,0
36.36666667,7.6636,0.8372,0
40.01111111,10.626,2.9141,0
44.86111111,10.9641,6.2951,0
47.32777778,15.7297,9.6278,0
49.81111111,21.6384,9.982,0
50.92222222,17.227,9.982,0
50.81111111,22.2341,10.3523,0
51.06111111,20.0928,9.982,0
49.97222222,9.5795,9.982,0
47.95555556,8.8711,10.3523,0
44.02777778,10.5938,9.982,0
42.31111111,9.0965,9.982,0
41.33333333,7.3255,9.982,0
40.10555556,4.7173,9.982,0
39.36111111,3.0107,11.9784,0
38.66111111,6.1663,9.6278,0
38.39444444,3.1234,6.2951,0
36.82222222,6.118,6.2951,0
35.58888889,6.1824,7.9051,0
36.07222222,10.5777,2.9141,0
36.12222222,6.2951,9.982,0
35.82777778,6.2307,3.4937,0
34.91666667,4.508,2.3023,0
34.88888889,3.0429,4.991,0
35.27222222,4.9749,3.3005,0
38.83333333,1.771,4.669,0
42.73333333,3.3327,7.2128,0
46.82222222,3.4776,9.6278,0
47.75,10.8353,9.982,0
49.86111111,10.7709,9.982,0
49.73888889,11.2861,9.982,0
49.88333333,12.0911,9.982,0
49.83333333,7.4865,9.982,0
46.15555556,7.4382,10.3523,0
42.82222222,4.669,9.982,0
41.06666667,4.6851,9.982,0
40.23888889,5.0715,9.982,0
38.72777778,3.22,9.9015,0
38.83333333,3.1717,14.7315,0
37.96111111,6.2951,13.6528,0
36.17222222,6.6332,11.8013,0
36.65555556,6.4883,9.8049,0
39.37777778,9.3863,7.1967,0
35.58888889,3.1556,7.0357,0
36.14444444,3.2844,2.1252,0
35.82222222,3.9445,2.5438,0
35.01111111,1.5617,3.1395,0
34.91111111,4.4919,1.288,0
34.28888889,8.855,2.1735,0
37.71666667,4.6529,4.025,0
39.96111111,7.728,6.118,0
42.68888889,9.5151,6.4883,0
44.99444444,10.948,7.2128,0
46.01666667,17.3558,8.1305,0
47.08333333,17.0016,10.3523,0
47.72777778,20.2216,9.982,0
47.17222222,20.0928,9.982,0
45.02777778,15.0052,9.982,0
42.8,13.7977,7.2128,0
41.20555556,12.3326,7.2128,0
41.24444444,11.0124,7.6314,0
40.04444444,10.8192,7.2128,0
40.90555556,13.5884,7.1323,0
41.60555556,15.5204,7.5509,0
40.27777778,6.2951,7.0357,0
40.21111111,10.5777,7.0357,0
43.12777778,24.633,15.3111,0
39.72777778,10.8353,6.1985,0
38.68333333,10.6904,6.1985,0
39.2,10.2718,6.6976,0
41.80555556,13.8138,6.0697,0
41.85555556,15.295,7.9051,0
42.42222222,19.0624,9.7888,0
43.57222222,28.6741,11.0768,0
43.75,26.0981,11.1251,0
43.72777778,19.8835,7.8729,0
42.82777778,8.2915,11.27,0
43.86111111,15.8424,11.1251,0
44.03333333,19.4649,10.2718,0
45.97222222,23.1679,9.9015,0
45.99444444,21.6062,9.982,0
45.07222222,23.2806,10.3523,0
44.88333333,24.3271,9.982,0
45.85555556,28.7868,9.982,0
45.81111111,32.5542,10.3523,0
46.01666667,32.2,9.982,0
45.97222222,30.8637,15.8263,0
45.92777778,30.912,15.3111,0
45.4,29.946,15.8746,0
45.23333333,26.9031,15.7297,0
41.82777778,15.9229,15.3111,0
41.55555556,19.3361,14.9569,0
40.48888889,10.8997,12.0428,0
39.44444444,9.6439,14.2163,0
38.93888889,5.1037,11.27,0
38.88888889,11.0768,11.2056,0
38.95,11.2056,10.3523,0
39.93333333,15.3594,9.982,0
41.06666667,16.8245,9.982,0
42.58333333,14.2163,10.3523,0
42.71111111,12.4936,11.2056,0
42.73333333,9.3541,11.27,0
42.63888889,13.5723,10.0625,0
42.63888889,13.9748,11.1251,0
42.66111111,13.9265,11.1251,0
42.76111111,15.6331,10.4167,0
42.63888889,15.617,11.1251,0
42.66111111,19.5454,11.1251,0
43.66666667,21.8638,11.3183,0
43.7,33.0211,11.27,0
43.21666667,30.3807,14.812,0
43.22222222,19.8191,14.8764,0
42.68888889,30.59,14.9569,0
36.41666667,6.2951,15.8263,0
35.88333333,6.279,15.8263,0
35.77777778,3.9445,7.6314,0
34.28333333,3.0751,9.982,0
33.84444444,6.1502,9.982,0
33.6,6.3595,9.982,0
32.89444444,4.8783,5.8604,0
32.96111111,4.7173,7.6958,0
36.88333333,4.1538,9.6117,0
